도로명,좌표X,좌표Y,시군구,아파트명
디지털로27라길 39-9,126.888576325205,37.4864474568968,서울특별시 구로구 구로동,미도빌라B동
디지털로32길 92,126.899902506754,37.4826840834852,서울특별시 구로구 구로동,미래타워
구로동로8길 14,126.886129428109,37.4864263829537,서울특별시 구로구 구로동,백록빌라
가마산로 231,126.884665090886,37.4950173263413,서울특별시 구로구 구로동,보광
디지털로 318,126.897344081238,37.4867517418133,서울특별시 구로구 구로동,보람쉬움
도림로6길 36,126.888809438749,37.4849452458933,서울특별시 구로구 구로동,봉일
구로중앙로18길 23,126.890430534805,37.4953573579861,서울특별시 구로구 구로동,비즈트위트그린
가마산로 285,126.891686167261,37.497105116553,서울특별시 구로구 구로동,비즈트위트레드
공원로6길 25,126.891663672056,37.5021870387072,서울특별시 구로구 구로동,비즈트위트레인보우
공원로 15-12,126.891116202603,37.4986733341879,서울특별시 구로구 구로동,비즈트위트블루
공원로6가길 8,126.891425690169,37.5021327598939,서울특별시 구로구 구로동,비즈트위트오렌지
디지털로31길 90,126.892053534527,37.4887303243884,서울특별시 구로구 구로동,삼성래미안
디지털로27라길 29-8,126.888519227306,37.486217826255,서울특별시 구로구 구로동,삼성아트빌라
공원로 35,126.890520884986,37.5001619663469,서울특별시 구로구 구로동,새솔금호
도림로20길 30,126.892890693722,37.4888306476374,서울특별시 구로구 구로동,성락
구로중앙로18길 56,126.892539685695,37.4956395984282,서울특별시 구로구 구로동,성삼하이츠
가마산로 283,126.891384859124,37.4969048165442,서울특별시 구로구 구로동,성호메이플라워멤버스빌
구로동로15길 13-9,126.884040449389,37.4873949165618,서울특별시 구로구 구로동,세명
도림로10길 5-9,126.888097224817,37.4864652044471,서울특별시 구로구 구로동,송림주택
가마산로27길 24,126.891568832095,37.4981673851665,서울특별시 구로구 구로동,순영웰라이빌1차
가마산로 280,126.891564274155,37.4960795695469,서울특별시 구로구 구로동,순영웰라이빌2차
새말로18길 64,126.891906398183,37.5036575214429,서울특별시 구로구 구로동,신도림LG자이
공원로8길 36,126.891454249844,37.5034191513763,서울특별시 구로구 구로동,신도림로제리움
시흥대로161길 50,126.896735622301,37.4797916432559,서울특별시 구로구 구로동,신성미소지움
구로중앙로 68,126.888807280468,37.495860314768,서울특별시 구로구 구로동,신안타워
공원로 40,126.89135478391,37.5011160902485,서울특별시 구로구 구로동,쌍용플래티넘노블
가마산로27길 66,126.890272352352,37.4996717688549,서울특별시 구로구 구로동,아스타빌
구로동로18길 56-3,126.887516301007,37.487051479112,서울특별시 구로구 구로동,영광빌라
구일로8길 79,126.874548486602,37.4967424446468,서울특별시 구로구 구로동,영화참마음
새말로16길 56,126.891555881924,37.503212283826,서울특별시 구로구 구로동,예원
도림로20길 50,126.893837128928,37.4882597225362,서울특별시 구로구 구로동,우민늘푸른
구일로 154-17,126.874369837414,37.4978078745679,서울특별시 구로구 구로동,우방
구일로8길 31,126.872676208658,37.4951725106722,서울특별시 구로구 구로동,우성
공원로6가길 67,126.888945906153,37.504269711314,서울특별시 구로구 구로동,우성
공원로6가길 76,126.889707302856,37.5049382495572,서울특별시 구로구 구로동,우성
디지털로32가길 26,126.898290771371,37.4823619480377,서울특별시 구로구 구로동,우성에비뉴
구로중앙로28다길 22,126.888864060761,37.5014222775578,서울특별시 구로구 구로동,우원그린빌
구로중앙로18길 53,126.891894310104,37.4961178944858,서울특별시 구로구 구로동,우진체리쉬
구로중앙로 229,126.875539351503,37.5053168295156,서울특별시 구로구 구로동,월드
도림로6길 15-1,126.887913432568,37.4855180710115,서울특별시 구로구 구로동,유진빌라
구로동로18길 62-12,126.887483332682,37.486793218921,서울특별시 구로구 구로동,은진빌라
도림로22길 8,126.893254382414,37.490148609905,서울특별시 구로구 구로동,이화우성
가마산로19길 30,126.884720795906,37.4946048098616,서울특별시 구로구 구로동,일동행복세상
새말로9길 22,126.885758783415,37.503652456908,서울특별시 구로구 구로동,일신건영
도림로6길 39-13,126.888752621939,37.4852126115724,서울특별시 구로구 구로동,일심빌리지
도림로6길 15,126.887909529729,37.4854058918257,서울특별시 구로구 구로동,장미빌라
도림로6길 29-1,126.888613941026,37.4851771613994,서울특별시 구로구 구로동,장수
구로동로 82-5,126.885756325864,37.4863352011885,서울특별시 구로구 구로동,재선주택
구로동로18길 44-30,126.886178606491,37.4862817284975,서울특별시 구로구 구로동,제일
구로동로 70-4,126.886156048122,37.4853510557769,서울특별시 구로구 구로동,제일
도림로8길 4,126.887462952505,37.485831734126,서울특별시 구로구 구로동,조성빌라
공원로7길 11,126.888495471446,37.5018943273646,서울특별시 구로구 구로동,종인아네스트
구일로4길 65,126.875360399385,37.4951304128661,서울특별시 구로구 구로동,주공1
구일로4길 22,126.875645378981,37.4911670949724,서울특별시 구로구 구로동,주공2
구일로8길 92,126.876310284198,37.4977393734277,서울특별시 구로구 구로동,중앙하이츠
구로동로47길 24,126.880447055082,37.4994627513942,서울특별시 구로구 구로동,중앙하이츠
구로동로14길 2-9,126.885544377614,37.4875583842417,서울특별시 구로구 구로동,청우아트빌리지
도림로 44-3,126.889486928634,37.4877899125688,서울특별시 구로구 구로동,청원주택
구로동로43길 44-6,126.880690808236,37.4957370677884,서울특별시 구로구 구로동,초롱타운
구일로 18,126.8875630416815,37.4875224820927,서울특별시 구로구 구로동,칠성3
구로중앙로18길 27,126.890718364166,37.4954890814225,서울특별시 구로구 구로동,케어빌
구로중앙로18길 59,126.892170242794,37.4962693355219,서울특별시 구로구 구로동,코원
도림로14길 11-1,126.889395811107,37.4874710508219,서울특별시 구로구 구로동,태양
구로중앙로18길 17,126.890201031026,37.495243347795,서울특별시 구로구 구로동,파인마루오피스텔
구로동로20길 64-12,126.887624346132,37.4874621711014,서울특별시 구로구 구로동,평화빌라
구로중앙로28다길 16,126.889021929487,37.5012743907728,서울특별시 구로구 구로동,하나세인스톤1차
가마산로 284,126.891952784386,37.496424920819,서울특별시 구로구 구로동,하나세인스톤2차
공원로6길 16-22,126.891951687001,37.5005615281738,서울특별시 구로구 구로동,하나세인스톤3차
구일로8길 107,126.875387228702,37.4978353516002,서울특별시 구로구 구로동,한국현대
도림로6길 39-15,126.888652589709,37.4852670283211,서울특별시 구로구 구로동,한마음
공원로 34,126.891673659496,37.5004404486968,서울특별시 구로구 구로동,한스타워
구일로8길 63,126.87362950335,37.4965752295641,서울특별시 구로구 구로동,한신
도림로6길 18,126.887915576684,37.4852938121779,서울특별시 구로구 구로동,한신주택
디지털로31길 120,126.890773027393,37.4884700177382,서울특별시 구로구 구로동,한신휴플러스
디지털로31길 119,126.889778841198,37.4879691253593,서울특별시 구로구 구로동,한신휴플러스
가마산로 87,126.876157009657,37.4858484455147,서울특별시 구로구 구로동,한일유앤아이
구로동로35길 30,126.882149211436,37.4928774756249,서울특별시 구로구 구로동,한일퍼스트빌
가마산로27길 11-15,126.891023698083,37.4969605265217,서울특별시 구로구 구로동,해담채3
도림로6길 39-16,126.888757824723,37.4853639858034,서울특별시 구로구 구로동,행복주택
구로중앙로18길 68,126.892605959255,37.4968982743691,서울특별시 구로구 구로동,현대
가마산로 97,126.877388690727,37.4863150105277,서울특별시 구로구 구로동,현대로얄
구일로10길 53,126.875022822494,37.4962320769428,서울특별시 구로구 구로동,현대상선
구일로4길 46,126.87786990054,37.4932672296102,서울특별시 구로구 구로동,현대연예인
구일로8길 121,126.876430284326,37.4985533776036,서울특별시 구로구 구로동,현대의보
공원로 41,126.889924711112,37.50036882384,서울특별시 구로구 구로동,현대파크빌
공원로 63,126.888854942576,37.5020041382799,서울특별시 구로구 구로동,희훈타워빌
오리로20길 48,126.831216245575,37.4979103355894,서울특별시 구로구 궁동,다청림
오리로20길 42,126.831195257755,37.4976888384644,서울특별시 구로구 궁동,다청림
오리로22나길 16-31,126.83094554765,37.5004048320019,서울특별시 구로구 궁동,다청림102동
부일로13길 66-5,126.83238829294,37.4958772633969,서울특별시 구로구 궁동,대명그린
오리로20길 26-7,126.831469489134,37.497337567558,서울특별시 구로구 궁동,대명하이빌
부일로 927,126.829705725742,37.4936386620369,서울특별시 구로구 궁동,우남푸르미아
오리로22가길 32,126.830105886394,37.5001907199169,서울특별시 구로구 궁동,호수1차A동
경인로 638,126.886233021799,37.5066879494962,서울특별시 구로구 신도림동,SKVIEW
신도림로 16,126.88219103785,37.5051228166042,서울특별시 구로구 신도림동,대림1
신도림로 16,126.88219103785,37.5051228166042,서울특별시 구로구 신도림동,대림2
신도림로 11,126.878180956047,37.507275213775,서울특별시 구로구 신도림동,대림3
경인로65길 16-15,126.886561386049,37.5093548780231,서울특별시 구로구 신도림동,대림e-편한세상4
신도림로 32,126.880761857831,37.5073792102051,서울특별시 구로구 신도림동,대림e-편한세상5
경인로59길 7,126.882555239781,37.505393300511,서울특별시 구로구 신도림동,대림e-편한세상6
신도림로 56-13,126.882432752392,37.5090729712449,서울특별시 구로구 신도림동,대림e-편한세상7
신도림로 87,126.882239095216,37.5109603819235,서울특별시 구로구 신도림동,동아1
경인로 643,126.885553611579,37.5088498841248,서울특별시 구로구 신도림동,동아2
신도림로 78,126.884700212286,37.5093892062559,서울특별시 구로구 신도림동,동아3
경인로 662,126.888212953215,37.5081230677129,서울특별시 구로구 신도림동,디큐브시티
신도림로11가길 36,126.876348360484,37.5062634637578,서울특별시 구로구 신도림동,미성
신도림로19길 7,126.884470304555,37.5112029731186,서울특별시 구로구 신도림동,성광빌딩
경인로67길 23,126.889481191271,37.5104826397728,서울특별시 구로구 신도림동,신도림2차푸르지오
경인로 619-3,126.884036662859,37.506883854568,서울특별시 구로구 신도림동,신도림3차푸르지오
경인로 584,126.881697047054,37.5038211816766,서울특별시 구로구 신도림동,신도림팰러티움
경인로66길 5,126.88738681414,37.5076249285371,서울특별시 구로구 신도림동,신성은하수
신도림로 110,126.8859130274,37.5116160440762,서울특별시 구로구 신도림동,우성1
신도림로 105,126.885309111763,37.5121575932451,서울특별시 구로구 신도림동,우성2
신도림로21길 25,126.884495652664,37.5130299633033,서울특별시 구로구 신도림동,우성3
신도림로21길 21,126.883460948295,37.5129451536261,서울특별시 구로구 신도림동,우성5
신도림로19길 16,126.884616872481,37.5115820786241,서울특별시 구로구 신도림동,현대홈타운
서해안로34가길 18,126.848184484696,37.4937908051943,서울특별시 구로구 오류동,금강
오리로 1197,126.834110799597,37.4887093062564,서울특별시 구로구 오류동,금강
오류로8라길 20-8,126.843831873041,37.4903358086213,서울특별시 구로구 오류동,길훈
서해안로 2275,126.838229390096,37.4904217044969,서울특별시 구로구 오류동,다청림
오리로13길 18,126.832917689118,37.4895079892942,서울특별시 구로구 오류동,대산
오리로13길 76,126.830197885181,37.4879783466339,서울특별시 구로구 오류동,더메디치
오리로13가길 30,126.830509091659,37.4890142305736,서울특별시 구로구 오류동,동보
경인로 248-14,126.84787864738,37.4975599503999,서울특별시 구로구 오류동,동부
경인로 248-13,126.848288967665,37.4975377727092,서울특별시 구로구 오류동,동부
고척로 49,126.841353368958,37.4999652512578,서울특별시 구로구 오류동,동부골든
경인로 158,126.839508707259,37.4936520256099,서울특별시 구로구 오류동,동선
경인로 230-13,126.847001614764,37.4966985375335,서울특별시 구로구 오류동,라인
경인로8길 75,126.839572801145,37.4928694986504,서울특별시 구로구 오류동,삼천리
오리로13길 90-3,126.829557806373,37.4872238227252,서울특별시 구로구 오류동,서해그랑블
경인로19가길 40,126.844756904887,37.4970175384296,서울특별시 구로구 오류동,썬앤빌
서해안로 2283,126.839066701232,37.4909532706388,서울특별시 구로구 오류동,양지쉐르빌
경인로8길 64,126.840291552308,37.4921684984337,서울특별시 구로구 오류동,영풍마드레빌
고척로 41,126.83899187119,37.498526304307,서울특별시 구로구 오류동,오류동금호어울림
경인로20나길 63,126.84077189529,37.493984764549,서울특별시 구로구 오류동,오류동역솔리스타
오류로8길 11,126.841112555218,37.4912866190957,서울특별시 구로구 오류동,오류동푸르지오
고척로18길 77,126.845852638576,37.4977069811941,서울특별시 구로구 오류동,오류동휘버스
서해안로 2368,126.84743718097,37.494103212466,서울특별시 구로구 오류동,우림필유
경인로2길 51,126.826042361991,37.4883358573834,서울특별시 구로구 오류동,유한수목원
경인로2길 29,126.827032606584,37.4890393757587,서울특별시 구로구 오류동,은하수수목원
경인로20나길 30,126.842024178038,37.4948295171349,서울특별시 구로구 오류동,이좋은집
천왕로 91,126.837445160952,37.4866893781833,서울특별시 구로구 천왕동,천왕이펜하우스1단지
천왕로 91,126.837445160952,37.4866893781833,서울특별시 구로구 오류동,천왕이펜하우스1단지
경인로20길 6,126.843376566816,37.4954038170325,서울특별시 구로구 오류동,포스시티
고척로 19,126.839717973531,37.4964244347542,서울특별시 구로구 오류동,한백고은
고척로 52,126.840470737116,37.4985684053782,서울특별시 구로구 오류동,한신플러스타운
부일로1길 136-3,126.816521541048,37.4952460480904,서울특별시 구로구 온수동,두양그린A동
부일로1길 136-9,126.815792040844,37.4952486069807,서울특별시 구로구 온수동,두양그린B동
부일로1길 126,126.817614084912,37.4958276270718,서울특별시 구로구 온수동,리치안풍산
부일로9길 133,126.82218620402,37.4969022888416,서울특별시 구로구 온수동,아이에스빌리브
연동로13길 18-46,126.820878166984,37.4859103786997,서울특별시 구로구 항동,동보수목원
연동로13길 18-44,126.82123113654,37.4859701995724,서울특별시 구로구 항동,동보수목원
연동로13길 18-38,126.82096081416,37.485628488733,서울특별시 구로구 항동,동보수목원
연동로13길 25,126.81957030728,37.4850638746129,서울특별시 구로구 항동,현대홈타운스위트
남부순환로 1266,126.891155419818,37.4787397523184,서울특별시 금천구 가산동,가산양우내안에애플
시흥대로151길 45,126.896071796011,37.4767300631404,서울특별시 금천구 가산동,덕산
가산로 99,126.891289403751,37.4761567725398,서울특별시 금천구 가산동,두산
두산로5길 58,126.890886817574,37.473125495352,서울특별시 금천구 가산동,드림캐슬
두산로9가길 30,126.891335089648,37.4731030227958,서울특별시 금천구 가산동,드림캐슬2차
남부순환로108길 23-10,126.89227835665,37.4773662920989,서울특별시 금천구 가산동,백운한비치
남부순환로108길 23-14,126.892387783584,37.4772949417829,서울특별시 금천구 가산동,백운한비치
디지털로12길 15,126.889839590415,37.4781685545737,서울특별시 금천구 가산동,비즈트위트바이올렛5차
두산로9길 56,126.892741100741,37.472693266739,서울특별시 금천구 가산동,삼익
벚꽃로24길 7,126.886913125145,37.4738877075093,서울특별시 금천구 가산동,온누리
가산로 106,126.893680931368,37.4754448085701,서울특별시 금천구 가산동,주상복합두산
가산로5길 14,126.89395130127,37.4737212399576,서울특별시 금천구 가산동,해찬행복드림
한내로 52,126.886989161084,37.4559702749684,서울특별시 금천구 독산동,각산
범안로15길 7,126.892792954178,37.4670983100473,서울특별시 금천구 독산동,계룡
시흥대로112길 6,126.899080396831,37.4673169360292,서울특별시 금천구 독산동,대덕트윈빌
독산로78다길 52,126.906365990389,37.4699200966386,서울특별시 금천구 독산동,독산동아
독산로78다길 12,126.904885039362,37.4690842177653,서울특별시 금천구 독산동,동심
문성로3길 41,126.9065934579,37.4772602633017,서울특별시 금천구 독산동,동은6차
문성로 8,126.904582561268,37.4761789770123,서울특별시 금천구 독산동,동은노보빌
벚꽃로 60,126.892171602357,37.4610961992269,서울특별시 금천구 독산동,라이프
범안로12길 41,126.892623950221,37.4648916709844,서울특별시 금천구 독산동,리버스타운
독산로92길 20,126.904547334875,37.4737424383295,서울특별시 금천구 독산동,리치힐104동
문성로3길 8,126.904548316344,37.4767930773556,서울특별시 금천구 독산동,목화101
문성로1길 7,126.904170967512,37.4767715981995,서울특별시 금천구 독산동,목화102
문성로 4,126.904160785986,37.4760685323065,서울특별시 금천구 독산동,목화103
범안로12길 47,126.893119310387,37.4646299258239,서울특별시 금천구 독산동,백운
남부순환로120길 22,126.900720886861,37.4783056912353,서울특별시 금천구 독산동,삼익
시흥대로120길 40,126.900995741632,37.4685249194673,서울특별시 금천구 독산동,상진지오벨리A
시흥대로128길 19,126.899551984941,37.470539351433,서울특별시 금천구 독산동,서초파레스
독산로85길 7-8,126.902235509133,37.4720573715434,서울특별시 금천구 독산동,설악솔내음
문성로 15,126.905304063547,37.4766319542735,서울특별시 금천구 독산동,성웅
독산로 211,126.901979080208,37.46550618168,서울특별시 금천구 독산동,세진
시흥대로152길 25,126.900045398098,37.4772675195835,서울특별시 금천구 독산동,신도브래뉴
시흥대로150길 21-58,126.900502502374,37.476568992471,서울특별시 금천구 독산동,예전이룸
남부순환로120길 17,126.901444451182,37.478563715276,서울특별시 금천구 독산동,을미월드힐
벚꽃로6길 3,126.892463579375,37.460610009066,서울특별시 금천구 독산동,이랜드해가든
문성로 27,126.90662115606,37.4768062665965,서울특별시 금천구 독산동,장미
문성로 29,126.906801561634,37.4768301055772,서울특별시 금천구 독산동,장미
독산로80가길 26,126.906510036634,37.4707146315173,서울특별시 금천구 독산동,정심
범안로15길 65,126.891809961195,37.4692142483899,서울특별시 금천구 독산동,중앙
벚꽃로18길 36,126.890731987062,37.4678124554686,서울특별시 금천구 독산동,진도1차
두산로 36,126.891915983239,37.4702435695168,서울특별시 금천구 독산동,진도2차
범안로17길 41,126.893134662324,37.4683771536712,서울특별시 금천구 독산동,진도3차
두산로11길 22,126.894106244993,37.4714312820159,서울특별시 금천구 독산동,청광플러스원
범안로 1158,126.890484397234,37.4662831209543,서울특별시 금천구 독산동,태영
한내로 62,126.888877618767,37.4553912730949,서울특별시 금천구 독산동,한신
시흥대로144길 16,126.900249093495,37.4734625482585,서울특별시 금천구 독산동,한아
시흥대로142길 15,126.900222171488,37.4732196132744,서울특별시 금천구 독산동,한아
시흥대로144길 12,126.900008963973,37.4734717158018,서울특별시 금천구 독산동,한아
독산로84길 43,126.905681969433,37.4721615364057,서울특별시 금천구 독산동,한아101
독산로84길 45,126.906006918983,37.4721210696792,서울특별시 금천구 독산동,한아102
시흥대로151길 23,126.896572717678,37.4754340402514,서울특별시 금천구 독산동,한아프라임101동
독산로70길 103-16,126.906836437885,37.4690436050849,서울특별시 금천구 독산동,해찬
시흥대로88길 21,126.900227426481,37.4611851771094,서울특별시 금천구 독산동,호정타워
문성로 39,126.90802909126,37.4769369360275,서울특별시 금천구 독산동,힐탑
문성로3길 64,126.907983774011,37.4771990944593,서울특별시 금천구 독산동,힐탑
문성로3길 70,126.908244212772,37.4772321838308,서울특별시 금천구 독산동,힐탑
시흥대로37길 20,126.902369424084,37.4460106656694,서울특별시 금천구 시흥동,SM엘루이
시흥대로16길 21,126.905359970707,37.4400819899271,서울특별시 금천구 시흥동,거상센스빌
금하로24길 91,126.909462775472,37.4472833180338,서울특별시 금천구 시흥동,건우한마음
독산로 78-1,126.906999172916,37.4545705127908,서울특별시 금천구 시흥동,경남
금하로 816,126.920020808062,37.4497786332027,서울특별시 금천구 시흥동,관악산벽산타운5
독산로50길 57-2,126.908072324465,37.4632371066196,서울특별시 금천구 시흥동,금강
탑골로2길 24,126.911522152224,37.4510322833601,서울특별시 금천구 시흥동,금광
금하로14길 53-1,126.904535781492,37.4509997261603,서울특별시 금천구 시흥동,금천
독산로10길 96,126.910501928991,37.4496340433581,서울특별시 금천구 시흥동,남서울건영2
시흥대로45길 26,126.90033672703,37.4490054706783,서울특별시 금천구 시흥동,대도훼미리
시흥대로47길 43,126.898955300111,37.4506553147109,서울특별시 금천구 시흥동,럭키남서울
시흥대로12길 28,126.905029588367,37.4388976109541,서울특별시 금천구 시흥동,메르시대신
시흥대로73길 11,126.898301459536,37.4566169360635,서울특별시 금천구 시흥동,무지개
시흥대로28길 48,126.90656560314,37.4423199886553,서울특별시 금천구 시흥동,백운
탑골로2길 19,126.911857241308,37.4514199694624,서울특별시 금천구 시흥동,백운한비치
금하로23길 52,126.909342848147,37.4535771651578,서울특별시 금천구 시흥동,백운한비치Ⅱ
금하로 793,126.918245309403,37.4522125872144,서울특별시 금천구 시흥동,벽산
탑골로 84,126.9174650573,37.4530159288078,서울특별시 금천구 시흥동,벽산3
시흥대로24길 44,126.906829068675,37.4412721363224,서울특별시 금천구 시흥동,보르미
시흥대로 251,126.899570399225,37.4560972360351,서울특별시 금천구 시흥동,산호시티빌
독산로50길 89,126.909126305021,37.4637563637838,서울특별시 금천구 시흥동,삼익
시흥대로51길 55,126.89814502159,37.450875277331,서울특별시 금천구 시흥동,성지
독산로50다길 22,126.910445098394,37.4613750059028,서울특별시 금천구 시흥동,세종
시흥대로51길 93-25,126.897462731026,37.4506382614697,서울특별시 금천구 시흥동,쉼터빌리지
시흥대로47길 35,126.90028694788,37.4495566687629,서울특별시 금천구 시흥동,스카이
독산로24나길 13,126.907377646863,37.4557894296493,서울특별시 금천구 시흥동,시흥
독산로36길 36,126.906960304687,37.4594882978841,서울특별시 금천구 시흥동,시흥동월드메르디앙
독산로24다길 22,126.907405909291,37.4542254739607,서울특별시 금천구 시흥동,신세계
독산로22길 86,126.910993345953,37.4527535423082,서울특별시 금천구 시흥동,신화
시흥대로57길 17,126.900335263489,37.4530047969886,서울특별시 금천구 시흥동,영광
독산로36길 73,126.908442389104,37.4609272001215,서울특별시 금천구 시흥동,오성로얄
시흥대로 236,126.901002133189,37.4550181299782,서울특별시 금천구 시흥동,와이즈플레이스
금하로 750,126.913658594513,37.4490734382987,서울특별시 금천구 시흥동,우방
독산로40길 97,126.909481629037,37.4620229101554,서울특별시 금천구 시흥동,우성
독산로35길 43,126.902888373966,37.4587615092753,서울특별시 금천구 시흥동,우성
독산로50길 151-1,126.912827864009,37.4623909663248,서울특별시 금천구 시흥동,유승셀르빌
시흥대로50길 12-27,126.903252375222,37.450560339553,서울특별시 금천구 시흥동,청우그린
시흥대로2길 8-31,126.90521173772,37.4344200706203,서울특별시 금천구 시흥동,칠성
금하로30길 34,126.915346267067,37.4489277038325,서울특별시 금천구 시흥동,탑스빌
독산로50길 163-17,126.913530516491,37.4615711114302,서울특별시 금천구 시흥동,하나어울림
독산로40길 102,126.909762128025,37.4618741874517,서울특별시 금천구 시흥동,한빛로얄
독산로50다길 8-12,126.909867345897,37.4616983902701,서울특별시 금천구 시흥동,한빛로얄
독산로36길 62,126.907827688283,37.4603150253393,서울특별시 금천구 시흥동,한빛무궁화101동
금하로23라길 31,126.910662468935,37.4540494899025,서울특별시 금천구 시흥동,현대
탑골로3길 50,126.9066973359075,37.45093750174565,서울특별시 금천구 시흥동,현대
시흥대로12길 33,126.905347583656,37.4391507809723,서울특별시 금천구 시흥동,힐캐슬
화랑로 443,127.076585150824,37.6182802676823,서울특별시 노원구 공릉동,67디벨리움
동일로173가길 145,127.071453163423,37.6244157870548,서울특별시 노원구 공릉동,건영
공릉로51길 14-17,127.075655358914,37.6290392829777,서울특별시 노원구 공릉동,건영장미
동일로193길 7,127.071995268287,37.6256634143747,서울특별시 노원구 공릉동,공릉2신도브래뉴
공릉로46길 19,127.080130818232,37.6279055006749,서울특별시 노원구 공릉동,공릉동한보에센시티
동일로180길 48-9,127.077513579898,37.6225035809523,서울특별시 노원구 공릉동,광덕파크빌
동일로191가길 66,127.070765849734,37.6280596110069,서울특별시 노원구 공릉동,길성그랑프리텔
동일로191가길 26,127.071411214646,37.6262727461792,서울특별시 노원구 공릉동,남청파인힐
동일로177길 29,127.072825059976,37.6204563709442,서울특별시 노원구 공릉동,녹주
동일로175길 38,127.072469740169,37.6198871655597,서울특별시 노원구 공릉동,대동
동일로195길 39,127.069785679795,37.6268025978855,서울특별시 노원구 공릉동,대동
노원로1길 103,127.075698538611,37.624778277623804,서울특별시 노원구 공릉동,대명
동일로183길 34,127.071308922935,37.6233089216874,서울특별시 노원구 공릉동,대아2차
공릉로 157,127.078988685933,37.6239332800877,서울특별시 노원구 공릉동,대아
섬밭로 52,127.072073463595,37.6213557475708,서울특별시 노원구 공릉동,대주파크빌
공릉로 206,127.077932311009,37.6284269324091,서울특별시 노원구 공릉동,동부
공릉로 213,127.077392286374,37.627880389159,서울특별시 노원구 공릉동,동신
섬밭로 22,127.072646557283,37.6188406497489,서울특별시 노원구 공릉동,동아하이빌
공릉로 126,127.079504363715,37.6213122324645,서울특별시 노원구 공릉동,두산힐스빌
동일로177길 12-25,127.073380303087,37.6213627807273,서울특별시 노원구 공릉동,라메즈
동일로176길 19-15,127.075790875792,37.620810933966,서울특별시 노원구 공릉동,백영
화랑로51길 78,127.087827761757,37.6258183835065,서울특별시 노원구 공릉동,비선
공릉로 130,127.079275058566,37.6215942155719,서울특별시 노원구 공릉동,비콘
공릉로34길 118,127.080922038126,37.6259669387939,서울특별시 노원구 공릉동,삼익2차
동일로198가길 13,127.07261882185,37.6298024340719,서울특별시 노원구 공릉동,삼익4단지
섬밭로 17,127.072347128349,37.6184300733718,서울특별시 노원구 공릉동,삼익
공릉로46길 32,127.082183727929,37.6263561038742,서울특별시 노원구 공릉동,삼익
동일로176길 47-14,127.077670706422,37.6209929724472,서울특별시 노원구 공릉동,새울센스빌
동일로192가길 26,127.073912247026,37.6275539405532,서울특별시 노원구 공릉동,서일이츠뷰
동일로173가길 115,127.071880999099,37.6233418210089,서울특별시 노원구 공릉동,서진프라자
동일로198가길 149,127.067036390357,37.6303911083845,서울특별시 노원구 공릉동,시영2단지
섬밭로 156,127.068003309209,37.630780862201,서울특별시 노원구 공릉동,시영2단지
섬밭로 123,127.068573811877,37.628054057801,서울특별시 노원구 공릉동,시영3차
동일로193길 8,127.07199809945,37.6262497747733,서울특별시 노원구 공릉동,신대림
동일로191가길 59,127.069605911337,37.6276627857703,서울특별시 노원구 공릉동,신도1차
동일로191길 36,127.070880321389,37.6250163699967,서울특별시 노원구 공릉동,신명
공릉로42길 13-14,127.080761318123,37.6251520163508,서울특별시 노원구 공릉동,신성미소지움
동일로192나길 26,127.07507254252,37.6277216023945,서울특별시 노원구 공릉동,신원
동일로173가길 140,127.071990792219,37.624428524582,서울특별시 노원구 공릉동,신한양
동일로179길 12-32,127.073304296236,37.6227465642061,서울특별시 노원구 공릉동,씨엠
동일로193가길 27,127.071218098501,37.6271324941735,서울특별시 노원구 공릉동,엘림타운
동일로197길 85,127.07035874294,37.6260521862183,서울특별시 노원구 공릉동,우국리더스빌
노원로 58,127.088380286848,37.6269205081549,서울특별시 노원구 공릉동,우방
동일로179길 12-11,127.072997785867,37.622411857283,서울특별시 노원구 공릉동,우성2차
동일로179길 12-7,127.073062424599,37.6222540544159,서울특별시 노원구 공릉동,우성2차
공릉로39길 11,127.078747535681,37.6235195278506,서울특별시 노원구 공릉동,주완위즈빌
동일로190길 7,127.073688076095,37.6253891901965,서울특별시 노원구 공릉동,진명비베레
동일로178길 39-3,127.07660669118,37.6216109344424,서울특별시 노원구 공릉동,진주브라운
동일로190길 11,127.074000186675,37.6255298191008,서울특별시 노원구 공릉동,참다움
동일로191가길 33-5,127.070670644632,37.6263348195329,서울특별시 노원구 공릉동,청솔브레싱B동
동일로191가길 33-3,127.070900542789,37.6263891012091,서울특별시 노원구 공릉동,청솔브레씽A동
노원로1길 121,127.080768816938,37.6203565973985,서울특별시 노원구 공릉동,청수대
동일로173가길 90,127.072718992829,37.6222711150201,서울특별시 노원구 공릉동,청우씨티
섬밭로 5,127.072513103987,37.6174184323836,서울특별시 노원구 공릉동,탑스빌
공릉로34길 62,127.082122210605,37.6233646903823,서울특별시 노원구 공릉동,태강
노원로 29,127.084337921314,37.6247931739389,서울특별시 노원구 공릉동,태릉우성
공릉로51길 14-8,127.076240970804,37.6291918934906,서울특별시 노원구 공릉동,태승훼미리
섬밭로 139,127.065702114261,37.6302815782115,서울특별시 노원구 공릉동,풍림
섬밭로 134,127.069334929029,37.6283837344084,서울특별시 노원구 공릉동,풍림
동일로178길 53,127.077657823152,37.6218927969759,서울특별시 노원구 공릉동,하나플러스
공릉로 168-6,127.080291019117,37.6247633813087,서울특별시 노원구 공릉동,하늘공원
